lookup,comp,plan,sex,state,units,age,inprem,reprem,area,effdate,areach,agetype,comm,tobacco,class,ratetype,emptype
57794449EEN,005,5779,0,44,000000000,049,0000277,0000277,000,10142019,N,I,N,N,,,EE
57794450EEN,005,5779,0,44,000000000,050,0000323,0000323,000,10142019,N,I,N,N,,,EE
57794451EEN,005,5779,0,44,000000000,051,0000323,0000323,000,10142019,N,I,N,N,,,EE
57794452EEN,005,5779,0,44,000000000,052,0000323,0000323,000,10142019,N,I,N,N,,,EE
57794453EEN,005,5779,0,44,000000000,053,0000323,0000323,000,10142019,N,I,N,N,,,EE
57794454EEN,005,5779,0,44,000000000,054,0000323,0000323,000,10142019,N,I,N,N,,,EE
57794455EEN,005,5779,0,44,000000000,055,0000377,0000377,000,10142019,N,I,N,N,,,EE
57794456EEN,005,5779,0,44,000000000,056,0000377,0000377,000,10142019,N,I,N,N,,,EE
57794457EEN,005,5779,0,44,000000000,057,0000377,0000377,000,10142019,N,I,N,N,,,EE
57794458EEN,005,5779,0,44,000000000,058,0000377,0000377,000,10142019,N,I,N,N,,,EE
57794459EEN,005,5779,0,44,000000000,059,0000377,0000377,000,10142019,N,I,N,N,,,EE
57794460EEN,005,5779,0,44,000000000,060,0000460,0000460,000,10142019,N,I,N,N,,,EE
57794461EEN,005,5779,0,44,000000000,061,0000460,0000460,000,10142019,N,I,N,N,,,EE
57794462EEN,005,5779,0,44,000000000,062,0000460,0000460,000,10142019,N,I,N,N,,,EE
57794463EEN,005,5779,0,44,000000000,063,0000460,0000460,000,10142019,N,I,N,N,,,EE
57794464EEN,005,5779,0,44,000000000,064,0000460,0000460,000,10142019,N,I,N,N,,,EE
57794465EEN,005,5779,0,44,000000000,065,0000628,0000628,000,10142019,N,I,N,N,,,EE
57794466EEN,005,5779,0,44,000000000,066,0000628,0000628,000,10142019,N,I,N,N,,,EE
57794467EEN,005,5779,0,44,000000000,067,0000628,0000628,000,10142019,N,I,N,N,,,EE
57794468EEN,005,5779,0,44,000000000,068,0000628,0000628,000,10142019,N,I,N,N,,,EE
57794469EEN,005,5779,0,44,000000000,069,0000628,0000628,000,10142019,N,I,N,N,,,EE
57794470EEN,005,5779,0,44,000000000,070,0000854,0000854,000,10142019,N,I,N,N,,,EE
57794471EEN,005,5779,0,44,000000000,071,0000854,0000854,000,10142019,N,I,N,N,,,EE
57794472EEN,005,5779,0,44,000000000,072,0000854,0000854,000,10142019,N,I,N,N,,,EE
57794473EEN,005,5779,0,44,000000000,073,0000854,0000854,000,10142019,N,I,N,N,,,EE
57794474EEN,005,5779,0,44,000000000,074,0000854,0000854,000,10142019,N,I,N,N,,,EE
57794475EEN,005,5779,0,44,000000000,075,0001198,0001198,000,10142019,N,I,N,N,,,EE
57794476EEN,005,5779,0,44,000000000,076,0001198,0001198,000,10142019,N,I,N,N,,,EE
57794477EEN,005,5779,0,44,000000000,077,0001198,0001198,000,10142019,N,I,N,N,,,EE
57794478EEN,005,5779,0,44,000000000,078,0001198,0001198,000,10142019,N,I,N,N,,,EE
57794479EEN,005,5779,0,44,000000000,079,0001198,0001198,000,10142019,N,I,N,N,,,EE
57794480EEN,005,5779,0,44,000000000,080,0001746,0001746,000,10142019,N,I,N,N,,,EE
57794481EEN,005,5779,0,44,000000000,081,0001746,0001746,000,10142019,N,I,N,N,,,EE
57794482EEN,005,5779,0,44,000000000,082,0001746,0001746,000,10142019,N,I,N,N,,,EE
57794483EEN,005,5779,0,44,000000000,083,0001746,0001746,000,10142019,N,I,N,N,,,EE
57794484EEN,005,5779,0,44,000000000,084,0001746,0001746,000,10142019,N,I,N,N,,,EE
57794485EEN,005,5779,0,44,000000000,085,0002414,0002414,000,10142019,N,I,N,N,,,EE
57794486EEN,005,5779,0,44,000000000,086,0002414,0002414,000,10142019,N,I,N,N,,,EE
57794487EEN,005,5779,0,44,000000000,087,0002414,0002414,000,10142019,N,I,N,N,,,EE
57794488EEN,005,5779,0,44,000000000,088,0002414,0002414,000,10142019,N,I,N,N,,,EE
57794489EEN,005,5779,0,44,000000000,089,0002414,0002414,000,10142019,N,I,N,N,,,EE
57794490EEN,005,5779,0,44,000000000,090,0002482,0002482,000,10142019,N,I,N,N,,,EE
57794491EEN,005,5779,0,44,000000000,091,0002482,0002482,000,10142019,N,I,N,N,,,EE
57794492EEN,005,5779,0,44,000000000,092,0002482,0002482,000,10142019,N,I,N,N,,,EE
57794493EEN,005,5779,0,44,000000000,093,0002482,0002482,000,10142019,N,I,N,N,,,EE
57794494EEN,005,5779,0,44,000000000,094,0002482,0002482,000,10142019,N,I,N,N,,,EE
57794495EEN,005,5779,0,44,000000000,095,0002520,0002520,000,10142019,N,I,N,N,,,EE
57794496EEN,005,5779,0,44,000000000,096,0002520,0002520,000,10142019,N,I,N,N,,,EE
57794497EEN,005,5779,0,44,000000000,097,0002520,0002520,000,10142019,N,I,N,N,,,EE
57794498EEN,005,5779,0,44,000000000,098,0002520,0002520,000,10142019,N,I,N,N,,,EE
57794499EEN,005,5779,0,44,000000000,099,0002520,0002520,000,10142019,N,I,N,N,,,EE
57794418ESN,005,5779,0,44,000000000,018,0000310,0000310,000,10142019,N,I,N,N,,,ES
57794419ESN,005,5779,0,44,000000000,019,0000310,0000310,000,10142019,N,I,N,N,,,ES
57794420ESN,005,5779,0,44,000000000,020,0000310,0000310,000,10142019,N,I,N,N,,,ES
57794421ESN,005,5779,0,44,000000000,021,0000310,0000310,000,10142019,N,I,N,N,,,ES
57794422ESN,005,5779,0,44,000000000,022,0000310,0000310,000,10142019,N,I,N,N,,,ES
57794423ESN,005,5779,0,44,000000000,023,0000310,0000310,000,10142019,N,I,N,N,,,ES
57794424ESN,005,5779,0,44,000000000,024,0000310,0000310,000,10142019,N,I,N,N,,,ES
57794425ESN,005,5779,0,44,000000000,025,0000310,0000310,000,10142019,N,I,N,N,,,ES
57794426ESN,005,5779,0,44,000000000,026,0000310,0000310,000,10142019,N,I,N,N,,,ES
57794427ESN,005,5779,0,44,000000000,027,0000310,0000310,000,10142019,N,I,N,N,,,ES
57794428ESN,005,5779,0,44,000000000,028,0000310,0000310,000,10142019,N,I,N,N,,,ES
57794429ESN,005,5779,0,44,000000000,029,0000310,0000310,000,10142019,N,I,N,N,,,ES
57794430ESN,005,5779,0,44,000000000,030,0000375,0000375,000,10142019,N,I,N,N,,,ES
57794431ESN,005,5779,0,44,000000000,031,0000375,0000375,000,10142019,N,I,N,N,,,ES
57794432ESN,005,5779,0,44,000000000,032,0000375,0000375,000,10142019,N,I,N,N,,,ES
57794433ESN,005,5779,0,44,000000000,033,0000375,0000375,000,10142019,N,I,N,N,,,ES
57794434ESN,005,5779,0,44,000000000,034,0000375,0000375,000,10142019,N,I,N,N,,,ES
57794435ESN,005,5779,0,44,000000000,035,0000413,0000413,000,10142019,N,I,N,N,,,ES
57794436ESN,005,5779,0,44,000000000,036,0000413,0000413,000,10142019,N,I,N,N,,,ES
57794437ESN,005,5779,0,44,000000000,037,0000413,0000413,000,10142019,N,I,N,N,,,ES
57794438ESN,005,5779,0,44,000000000,038,0000413,0000413,000,10142019,N,I,N,N,,,ES
57794439ESN,005,5779,0,44,000000000,039,0000413,0000413,000,10142019,N,I,N,N,,,ES
57794440ESN,005,5779,0,44,000000000,040,0000468,0000468,000,10142019,N,I,N,N,,,ES
57794441ESN,005,5779,0,44,000000000,041,0000468,0000468,000,10142019,N,I,N,N,,,ES
57794442ESN,005,5779,0,44,000000000,042,0000468,0000468,000,10142019,N,I,N,N,,,ES
57794443ESN,005,5779,0,44,000000000,043,0000468,0000468,000,10142019,N,I,N,N,,,ES
57794444ESN,005,5779,0,44,000000000,044,0000468,0000468,000,10142019,N,I,N,N,,,ES
57794445ESN,005,5779,0,44,000000000,045,0000539,0000539,000,10142019,N,I,N,N,,,ES
57794446ESN,005,5779,0,44,000000000,046,0000539,0000539,000,10142019,N,I,N,N,,,ES
57794447ESN,005,5779,0,44,000000000,047,0000539,0000539,000,10142019,N,I,N,N,,,ES
57794448ESN,005,5779,0,44,000000000,048,0000539,0000539,000,10142019,N,I,N,N,,,ES
57794449ESN,005,5779,0,44,000000000,049,0000539,0000539,000,10142019,N,I,N,N,,,ES
57794450ESN,005,5779,0,44,000000000,050,0000632,0000632,000,10142019,N,I,N,N,,,ES
57794451ESN,005,5779,0,44,000000000,051,0000632,0000632,000,10142019,N,I,N,N,,,ES
57794452ESN,005,5779,0,44,000000000,052,0000632,0000632,000,10142019,N,I,N,N,,,ES
57794453ESN,005,5779,0,44,000000000,053,0000632,0000632,000,10142019,N,I,N,N,,,ES
57794454ESN,005,5779,0,44,000000000,054,0000632,0000632,000,10142019,N,I,N,N,,,ES
57794455ESN,005,5779,0,44,000000000,055,0000735,0000735,000,10142019,N,I,N,N,,,ES
57794456ESN,005,5779,0,44,000000000,056,0000735,0000735,000,10142019,N,I,N,N,,,ES
57794457ESN,005,5779,0,44,000000000,057,0000735,0000735,000,10142019,N,I,N,N,,,ES
57794458ESN,005,5779,0,44,000000000,058,0000735,0000735,000,10142019,N,I,N,N,,,ES
57794459ESN,005,5779,0,44,000000000,059,0000735,0000735,000,10142019,N,I,N,N,,,ES
57794460ESN,005,5779,0,44,000000000,060,0000875,0000875,000,10142019,N,I,N,N,,,ES
57794461ESN,005,5779,0,44,000000000,061,0000875,0000875,000,10142019,N,I,N,N,,,ES
57794462ESN,005,5779,0,44,000000000,062,0000875,0000875,000,10142019,N,I,N,N,,,ES
57794463ESN,005,5779,0,44,000000000,063,0000875,0000875,000,10142019,N,I,N,N,,,ES
57794464ESN,005,5779,0,44,000000000,064,0000875,0000875,000,10142019,N,I,N,N,,,ES
57794465ESN,005,5779,0,44,000000000,065,0001169,0001169,000,10142019,N,I,N,N,,,ES
57794466ESN,005,5779,0,44,000000000,066,0001169,0001169,000,10142019,N,I,N,N,,,ES
57794467ESN,005,5779,0,44,000000000,067,0001169,0001169,000,10142019,N,I,N,N,,,ES
57794468ESN,005,5779,0,44,000000000,068,0001169,0001169,000,10142019,N,I,N,N,,,ES
57794469ESN,005,5779,0,44,000000000,069,0001169,0001169,000,10142019,N,I,N,N,,,ES
57794470ESN,005,5779,0,44,000000000,070,0001581,0001581,000,10142019,N,I,N,N,,,ES
57794471ESN,005,5779,0,44,000000000,071,0001581,0001581,000,10142019,N,I,N,N,,,ES
57794472ESN,005,5779,0,44,000000000,072,0001581,0001581,000,10142019,N,I,N,N,,,ES
57794473ESN,005,5779,0,44,000000000,073,0001581,0001581,000,10142019,N,I,N,N,,,ES
57794474ESN,005,5779,0,44,000000000,074,0001581,0001581,000,10142019,N,I,N,N,,,ES
57794475ESN,005,5779,0,44,000000000,075,0002187,0002187,000,10142019,N,I,N,N,,,ES
57794476ESN,005,5779,0,44,000000000,076,0002187,0002187,000,10142019,N,I,N,N,,,ES
57794477ESN,005,5779,0,44,000000000,077,0002187,0002187,000,10142019,N,I,N,N,,,ES
57794478ESN,005,5779,0,44,000000000,078,0002187,0002187,000,10142019,N,I,N,N,,,ES
57794479ESN,005,5779,0,44,000000000,079,0002187,0002187,000,10142019,N,I,N,N,,,ES
57794480ESN,005,5779,0,44,000000000,080,0003147,0003147,000,10142019,N,I,N,N,,,ES
57794481ESN,005,5779,0,44,000000000,081,0003147,0003147,000,10142019,N,I,N,N,,,ES
57794482ESN,005,5779,0,44,000000000,082,0003147,0003147,000,10142019,N,I,N,N,,,ES
57794483ESN,005,5779,0,44,000000000,083,0003147,0003147,000,10142019,N,I,N,N,,,ES
57794484ESN,005,5779,0,44,000000000,084,0003147,0003147,000,10142019,N,I,N,N,,,ES
57794485ESN,005,5779,0,44,000000000,085,0004436,0004436,000,10142019,N,I,N,N,,,ES
57794486ESN,005,5779,0,44,000000000,086,0004436,0004436,000,10142019,N,I,N,N,,,ES
57794487ESN,005,5779,0,44,000000000,087,0004436,0004436,000,10142019,N,I,N,N,,,ES
57794488ESN,005,5779,0,44,000000000,088,0004436,0004436,000,10142019,N,I,N,N,,,ES
57794489ESN,005,5779,0,44,000000000,089,0004436,0004436,000,10142019,N,I,N,N,,,ES
57794490ESN,005,5779,0,44,000000000,090,0004914,0004914,000,10142019,N,I,N,N,,,ES
57794491ESN,005,5779,0,44,000000000,091,0004914,0004914,000,10142019,N,I,N,N,,,ES
57794492ESN,005,5779,0,44,000000000,092,0004914,0004914,000,10142019,N,I,N,N,,,ES
57794493ESN,005,5779,0,44,000000000,093,0004914,0004914,000,10142019,N,I,N,N,,,ES
57794494ESN,005,5779,0,44,000000000,094,0004914,0004914,000,10142019,N,I,N,N,,,ES
57794495ESN,005,5779,0,44,000000000,095,0004984,0004984,000,10142019,N,I,N,N,,,ES
57794496ESN,005,5779,0,44,000000000,096,0004984,0004984,000,10142019,N,I,N,N,,,ES
57794497ESN,005,5779,0,44,000000000,097,0004984,0004984,000,10142019,N,I,N,N,,,ES
57794498ESN,005,5779,0,44,000000000,098,0004984,0004984,000,10142019,N,I,N,N,,,ES
57794499ESN,005,5779,0,44,000000000,099,0004984,0004984,000,10142019,N,I,N,N,,,ES
577944181FN,005,5779,0,44,000000000,018,0000337,0000337,000,10142019,N,I,N,N,,,1F
577944191FN,005,5779,0,44,000000000,019,0000337,0000337,000,10142019,N,I,N,N,,,1F
577944201FN,005,5779,0,44,000000000,020,0000337,0000337,000,10142019,N,I,N,N,,,1F
577944211FN,005,5779,0,44,000000000,021,0000337,0000337,000,10142019,N,I,N,N,,,1F
577944221FN,005,5779,0,44,000000000,022,0000337,0000337,000,10142019,N,I,N,N,,,1F
577944231FN,005,5779,0,44,000000000,023,0000337,0000337,000,10142019,N,I,N,N,,,1F
577944241FN,005,5779,0,44,000000000,024,0000337,0000337,000,10142019,N,I,N,N,,,1F
577944251FN,005,5779,0,44,000000000,025,0000337,0000337,000,10142019,N,I,N,N,,,1F
577944261FN,005,5779,0,44,000000000,026,0000337,0000337,000,10142019,N,I,N,N,,,1F
577944271FN,005,5779,0,44,000000000,027,0000337,0000337,000,10142019,N,I,N,N,,,1F
577944281FN,005,5779,0,44,000000000,028,0000337,0000337,000,10142019,N,I,N,N,,,1F
577944291FN,005,5779,0,44,000000000,029,0000337,0000337,000,10142019,N,I,N,N,,,1F
577944301FN,005,5779,0,44,000000000,030,0000405,0000405,000,10142019,N,I,N,N,,,1F
577944311FN,005,5779,0,44,000000000,031,0000405,0000405,000,10142019,N,I,N,N,,,1F
577944321FN,005,5779,0,44,000000000,032,0000405,0000405,000,10142019,N,I,N,N,,,1F
577944331FN,005,5779,0,44,000000000,033,0000405,0000405,000,10142019,N,I,N,N,,,1F
577944341FN,005,5779,0,44,000000000,034,0000405,0000405,000,10142019,N,I,N,N,,,1F
577944351FN,005,5779,0,44,000000000,035,0000452,0000452,000,10142019,N,I,N,N,,,1F
577944361FN,005,5779,0,44,000000000,036,0000452,0000452,000,10142019,N,I,N,N,,,1F
577944371FN,005,5779,0,44,000000000,037,0000452,0000452,000,10142019,N,I,N,N,,,1F
577944381FN,005,5779,0,44,000000000,038,0000452,0000452,000,10142019,N,I,N,N,,,1F
577944391FN,005,5779,0,44,000000000,039,0000452,0000452,000,10142019,N,I,N,N,,,1F
577944401FN,005,5779,0,44,000000000,040,0000481,0000481,000,10142019,N,I,N,N,,,1F
577944411FN,005,5779,0,44,000000000,041,0000481,0000481,000,10142019,N,I,N,N,,,1F
577944421FN,005,5779,0,44,000000000,042,0000481,0000481,000,10142019,N,I,N,N,,,1F
577944431FN,005,5779,0,44,000000000,043,0000481,0000481,000,10142019,N,I,N,N,,,1F
577944441FN,005,5779,0,44,000000000,044,0000481,0000481,000,10142019,N,I,N,N,,,1F
577944451FN,005,5779,0,44,000000000,045,0000520,0000520,000,10142019,N,I,N,N,,,1F
577944461FN,005,5779,0,44,000000000,046,0000520,0000520,000,10142019,N,I,N,N,,,1F
577944471FN,005,5779,0,44,000000000,047,0000520,0000520,000,10142019,N,I,N,N,,,1F
577944481FN,005,5779,0,44,000000000,048,0000520,0000520,000,10142019,N,I,N,N,,,1F
577944491FN,005,5779,0,44,000000000,049,0000520,0000520,000,10142019,N,I,N,N,,,1F
577944501FN,005,5779,0,44,000000000,050,0000538,0000538,000,10142019,N,I,N,N,,,1F
577944511FN,005,5779,0,44,000000000,051,0000538,0000538,000,10142019,N,I,N,N,,,1F
577944521FN,005,5779,0,44,000000000,052,0000538,0000538,000,10142019,N,I,N,N,,,1F
577944531FN,005,5779,0,44,000000000,053,0000538,0000538,000,10142019,N,I,N,N,,,1F
577944541FN,005,5779,0,44,000000000,054,0000538,0000538,000,10142019,N,I,N,N,,,1F
577944551FN,005,5779,0,44,000000000,055,0000552,0000552,000,10142019,N,I,N,N,,,1F
577944561FN,005,5779,0,44,000000000,056,0000552,0000552,000,10142019,N,I,N,N,,,1F
577944571FN,005,5779,0,44,000000000,057,0000552,0000552,000,10142019,N,I,N,N,,,1F
577944581FN,005,5779,0,44,000000000,058,0000552,0000552,000,10142019,N,I,N,N,,,1F
577944591FN,005,5779,0,44,000000000,059,0000552,0000552,000,10142019,N,I,N,N,,,1F
577944601FN,005,5779,0,44,000000000,060,0000595,0000595,000,10142019,N,I,N,N,,,1F
577944611FN,005,5779,0,44,000000000,061,0000595,0000595,000,10142019,N,I,N,N,,,1F
577944621FN,005,5779,0,44,000000000,062,0000595,0000595,000,10142019,N,I,N,N,,,1F
577944631FN,005,5779,0,44,000000000,063,0000595,0000595,000,10142019,N,I,N,N,,,1F
577944641FN,005,5779,0,44,000000000,064,0000595,0000595,000,10142019,N,I,N,N,,,1F
577944651FN,005,5779,0,44,000000000,065,0000780,0000780,000,10142019,N,I,N,N,,,1F
577944661FN,005,5779,0,44,000000000,066,0000780,0000780,000,10142019,N,I,N,N,,,1F
577944671FN,005,5779,0,44,000000000,067,0000780,0000780,000,10142019,N,I,N,N,,,1F
577944681FN,005,5779,0,44,000000000,068,0000780,0000780,000,10142019,N,I,N,N,,,1F
577944691FN,005,5779,0,44,000000000,069,0000780,0000780,000,10142019,N,I,N,N,,,1F
577944701FN,005,5779,0,44,000000000,070,0000999,0000999,000,10142019,N,I,N,N,,,1F
577944711FN,005,5779,0,44,000000000,071,0000999,0000999,000,10142019,N,I,N,N,,,1F
577944721FN,005,5779,0,44,000000000,072,0000999,0000999,000,10142019,N,I,N,N,,,1F
577944731FN,005,5779,0,44,000000000,073,0000999,0000999,000,10142019,N,I,N,N,,,1F
577944741FN,005,5779,0,44,000000000,074,0000999,0000999,000,10142019,N,I,N,N,,,1F
577944751FN,005,5779,0,44,000000000,075,0001335,0001335,000,10142019,N,I,N,N,,,1F
577944761FN,005,5779,0,44,000000000,076,0001335,0001335,000,10142019,N,I,N,N,,,1F
577944771FN,005,5779,0,44,000000000,077,0001335,0001335,000,10142019,N,I,N,N,,,1F
577944781FN,005,5779,0,44,000000000,078,0001335,0001335,000,10142019,N,I,N,N,,,1F
577944791FN,005,5779,0,44,000000000,079,0001335,0001335,000,10142019,N,I,N,N,,,1F
577944801FN,005,5779,0,44,000000000,080,0001884,0001884,000,10142019,N,I,N,N,,,1F
577944811FN,005,5779,0,44,000000000,081,0001884,0001884,000,10142019,N,I,N,N,,,1F
577944821FN,005,5779,0,44,000000000,082,0001884,0001884,000,10142019,N,I,N,N,,,1F
577944831FN,005,5779,0,44,000000000,083,0001884,0001884,000,10142019,N,I,N,N,,,1F
577944841FN,005,5779,0,44,000000000,084,0001884,0001884,000,10142019,N,I,N,N,,,1F
577944851FN,005,5779,0,44,000000000,085,0002552,0002552,000,10142019,N,I,N,N,,,1F
577944861FN,005,5779,0,44,000000000,086,0002552,0002552,000,10142019,N,I,N,N,,,1F
577944871FN,005,5779,0,44,000000000,087,0002552,0002552,000,10142019,N,I,N,N,,,1F
577944881FN,005,5779,0,44,000000000,088,0002552,0002552,000,10142019,N,I,N,N,,,1F
577944891FN,005,5779,0,44,000000000,089,0002552,0002552,000,10142019,N,I,N,N,,,1F
577944901FN,005,5779,0,44,000000000,090,0002619,0002619,000,10142019,N,I,N,N,,,1F
577944911FN,005,5779,0,44,000000000,091,0002619,0002619,000,10142019,N,I,N,N,,,1F
577944921FN,005,5779,0,44,000000000,092,0002619,0002619,000,10142019,N,I,N,N,,,1F
577944931FN,005,5779,0,44,000000000,093,0002619,0002619,000,10142019,N,I,N,N,,,1F
577944941FN,005,5779,0,44,000000000,094,0002619,0002619,000,10142019,N,I,N,N,,,1F
577944951FN,005,5779,0,44,000000000,095,0002657,0002657,000,10142019,N,I,N,N,,,1F
577944961FN,005,5779,0,44,000000000,096,0002657,0002657,000,10142019,N,I,N,N,,,1F
577944971FN,005,5779,0,44,000000000,097,0002657,0002657,000,10142019,N,I,N,N,,,1F
577944981FN,005,5779,0,44,000000000,098,0002657,0002657,000,10142019,N,I,N,N,,,1F
577944991FN,005,5779,0,44,000000000,099,0002657,0002657,000,10142019,N,I,N,N,,,1F
577944182FN,005,5779,0,44,000000000,018,0000526,0000526,000,10142019,N,I,N,N,,,2F
577944192FN,005,5779,0,44,000000000,019,0000526,0000526,000,10142019,N,I,N,N,,,2F
577944202FN,005,5779,0,44,000000000,020,0000526,0000526,000,10142019,N,I,N,N,,,2F
577944212FN,005,5779,0,44,000000000,021,0000526,0000526,000,10142019,N,I,N,N,,,2F
577944222FN,005,5779,0,44,000000000,022,0000526,0000526,000,10142019,N,I,N,N,,,2F
577944232FN,005,5779,0,44,000000000,023,0000526,0000526,000,10142019,N,I,N,N,,,2F
577944242FN,005,5779,0,44,000000000,024,0000526,0000526,000,10142019,N,I,N,N,,,2F
577944252FN,005,5779,0,44,000000000,025,0000526,0000526,000,10142019,N,I,N,N,,,2F
577944262FN,005,5779,0,44,000000000,026,0000526,0000526,000,10142019,N,I,N,N,,,2F
577944272FN,005,5779,0,44,000000000,027,0000526,0000526,000,10142019,N,I,N,N,,,2F
577944282FN,005,5779,0,44,000000000,028,0000526,0000526,000,10142019,N,I,N,N,,,2F
577944292FN,005,5779,0,44,000000000,029,0000526,0000526,000,10142019,N,I,N,N,,,2F
577944302FN,005,5779,0,44,000000000,030,0000644,0000644,000,10142019,N,I,N,N,,,2F
577944312FN,005,5779,0,44,000000000,031,0000644,0000644,000,10142019,N,I,N,N,,,2F
577944322FN,005,5779,0,44,000000000,032,0000644,0000644,000,10142019,N,I,N,N,,,2F
577944332FN,005,5779,0,44,000000000,033,0000644,0000644,000,10142019,N,I,N,N,,,2F
577944342FN,005,5779,0,44,000000000,034,0000644,0000644,000,10142019,N,I,N,N,,,2F
577944352FN,005,5779,0,44,000000000,035,0000709,0000709,000,10142019,N,I,N,N,,,2F
577944362FN,005,5779,0,44,000000000,036,0000709,0000709,000,10142019,N,I,N,N,,,2F
577944372FN,005,5779,0,44,000000000,037,0000709,0000709,000,10142019,N,I,N,N,,,2F
577944382FN,005,5779,0,44,000000000,038,0000709,0000709,000,10142019,N,I,N,N,,,2F
577944392FN,005,5779,0,44,000000000,039,0000709,0000709,000,10142019,N,I,N,N,,,2F
577944402FN,005,5779,0,44,000000000,040,0000764,0000764,000,10142019,N,I,N,N,,,2F
577944412FN,005,5779,0,44,000000000,041,0000764,0000764,000,10142019,N,I,N,N,,,2F
577944422FN,005,5779,0,44,000000000,042,0000764,0000764,000,10142019,N,I,N,N,,,2F
577944432FN,005,5779,0,44,000000000,043,0000764,0000764,000,10142019,N,I,N,N,,,2F
577944442FN,005,5779,0,44,000000000,044,0000764,0000764,000,10142019,N,I,N,N,,,2F
577944452FN,005,5779,0,44,000000000,045,0000835,0000835,000,10142019,N,I,N,N,,,2F
577944462FN,005,5779,0,44,000000000,046,0000835,0000835,000,10142019,N,I,N,N,,,2F
577944472FN,005,5779,0,44,000000000,047,0000835,0000835,000,10142019,N,I,N,N,,,2F
577944482FN,005,5779,0,44,000000000,048,0000835,0000835,000,10142019,N,I,N,N,,,2F
577944492FN,005,5779,0,44,000000000,049,0000835,0000835,000,10142019,N,I,N,N,,,2F
577944502FN,005,5779,0,44,000000000,050,0000901,0000901,000,10142019,N,I,N,N,,,2F
577944512FN,005,5779,0,44,000000000,051,0000901,0000901,000,10142019,N,I,N,N,,,2F
577944522FN,005,5779,0,44,000000000,052,0000901,0000901,000,10142019,N,I,N,N,,,2F
577944532FN,005,5779,0,44,000000000,053,0000901,0000901,000,10142019,N,I,N,N,,,2F
577944542FN,005,5779,0,44,000000000,054,0000901,0000901,000,10142019,N,I,N,N,,,2F
577944552FN,005,5779,0,44,000000000,055,0000964,0000964,000,10142019,N,I,N,N,,,2F
577944562FN,005,5779,0,44,000000000,056,0000964,0000964,000,10142019,N,I,N,N,,,2F
577944572FN,005,5779,0,44,000000000,057,0000964,0000964,000,10142019,N,I,N,N,,,2F
